Orbit N0.,Solar Longitude,Solar Latitude,Spacecraft Longitude,Spacecraft Latitude,Altitude,Solar Distance,Martian Year,Ls
1276,143.92,-4.68,90.11,-31.72,159.95,228836724.4,32,348.7
1277,78.98,-4.64,24.92,-31.84,160.33,228872649.3,32,348.8
1278,14.03,-4.6,319.7,-31.98,160.9,228908572.4,32,348.9
1279,309.09,-4.56,254.48,-32.14,160.1,228944483.6,32,348.9
1280,244.16,-4.52,189.31,-32.23,160.66,228980382.4,32,349.1
1281,179.21,-4.48,124.07,-32.38,160.32,229016278.3,32,349.2
1282,114.28,-4.44,58.89,-32.52,159.58,229052159,32,349.3
1283,49.34,-4.4,353.68,-32.66,160.65,229088031.5,32,349.3
1284,344.39,-4.36,288.47,-32.8,160.35,229123900.8,32,349.4
1285,279.46,-4.32,223.28,-32.95,159.86,229159751.2,32,349.6
1286,214.52,-4.28,158.06,-33.04,160.65,229195602.4,32,349.6
1287,149.58,-4.24,92.85,-33.21,159.75,229231441.7,32,349.7
1288,84.64,-4.2,27.66,-33.33,160,229267266.8,32,349.8
1289,19.7,-4.16,322.45,-33.47,160.66,229303088.8,32,349.9
1290,314.76,-4.12,257.23,-33.63,159.87,229338898.7,32,349.9
1291,249.83,-4.08,192.07,-33.73,160.3,229374693.6,32,350.1
1292,184.89,-4.04,126.83,-33.87,160.08,229410485.6,32,350.3
1293,119.96,-4,61.65,-34.02,159.29,229446261.7,32,350.4
1294,55.03,-3.97,356.45,-34.15,160.34,229482027.7,32,350.4
1295,350.08,-3.93,291.23,-34.29,160.12,229517790.1,32,350.5
1296,285.16,-3.89,226.05,-34.44,159.57,229553532.7,32,350.6
1297,220.22,-3.85,160.84,-34.53,160.43,229589274.9,32,350.8
1298,155.28,-3.81,95.63,-34.7,159.57,229625004.8,32,350.8
1299,90.33,-3.77,30.42,-34.82,165.28,229660730.8,32,350.9
1300,25.34,-3.73,325.16,-34.95,166.03,229696463.7,32,351
1301,320.36,-3.69,259.91,-35.11,165.25,229732184.8,32,351.1
1302,255.4,-3.65,194.7,-35.22,165.56,229767888.7,32,351.1
1303,190.41,-3.61,129.42,-35.36,165.46,229803589.8,32,351.3
1304,125.44,-3.57,64.2,-35.5,164.63,229839274.2,32,351.4
1305,60.47,-3.53,358.95,-35.63,165.64,229874946.9,32,351.5
1306,355.49,-3.49,293.7,-35.77,165.51,229910615.4,32,351.5
1307,290.52,-3.45,228.47,-35.92,164.9,229946263.4,32,351.6
1308,225.54,-3.41,163.22,-36,165.86,229981909.4,32,351.8
1309,160.55,-3.37,97.96,-36.16,165.04,230017542.9,32,351.9
1310,95.58,-3.33,32.73,-36.29,165.04,230053159.7,32,351.9
1311,30.6,-3.29,327.48,-36.42,165.86,230088770.4,32,352
1312,325.62,-3.25,262.22,-36.57,165.11,230124368.9,32,352.2
1313,260.65,-3.21,197.01,-36.69,165.31,230159948.4,32,352.2
1314,195.67,-3.17,131.72,-36.82,165.33,230195524.6,32,352.3
1315,130.7,-3.13,66.5,-36.96,164.47,230231083.2,32,352.4
1316,65.73,-3.09,1.26,-37.1,165.44,230266628.5,32,352.5
1317,0.74,-3.05,296,-37.23,165.39,230302168.8,32,352.5
1318,295.78,-3.01,230.77,-37.39,164.72,230337687.6,32,352.7
1319,230.8,-2.97,165.53,-37.45,165.77,230373202.1,32,352.8
1320,165.82,-2.93,100.27,-37.62,165,230408703.5,32,352.9
1321,100.85,-2.89,35.04,-37.74,164.89,230444186.9,32,352.9
1322,35.87,-2.86,329.79,-37.87,165.78,230479662.7,32,353
1323,330.89,-2.82,264.53,-38.03,165.05,230515126.2,32,353.2
1324,265.92,-2.78,199.32,-38.14,165.16,230550569,32,353.3
1325,200.94,-2.74,134.03,-38.27,165.3,230586008,32,353.3
1326,135.97,-2.7,68.81,-38.42,164.41,230621428.7,32,353.4
1327,71,-2.66,3.57,-38.55,165.34,230656834.5,32,353.5
1328,6.02,-2.62,298.31,-38.68,165.38,230692234.6,32,353.7
1329,301.06,-2.58,233.07,-38.84,164.64,230727612.4,32,353.7
1330,236.08,-2.54,167.84,-38.9,165.71,230762983.3,32,353.8
1331,171.1,-2.5,102.58,-39.07,165,230798340.7,32,353.9
1332,106.14,-2.46,37.36,-39.19,164.77,230833678.9,32,354
1333,41.16,-2.42,332.1,-39.32,165.73,230869007.9,32,354
1334,336.19,-2.38,266.84,-39.47,165.03,230904324.5,32,354.2
1335,271.23,-2.34,201.63,-39.6,165.03,230939618.8,32,354.3
1336,206.25,-2.3,136.35,-39.72,165.31,230974908.8,32,354.4
1337,141.28,-2.26,71.13,-39.87,164.4,231010179.7,32,354.4
1338,76.31,-2.22,5.89,-39.99,165.28,231045434.2,32,354.5
1339,11.34,-2.18,300.63,-40.13,165.41,231080682.2,32,354.7
1340,306.37,-2.14,235.39,-40.29,164.6,231115907.6,32,354.9
1341,241.4,-2.1,170.16,-40.35,165.66,231151123.4,32,354.9
1342,176.43,-2.06,104.9,-40.52,165,231186325.7,32,355
1343,111.46,-2.03,39.68,-40.64,164.65,231221507.5,32,355.1
1344,46.5,-1.99,334.43,-40.77,165.67,231256678.5,32,355.1
1345,341.52,-1.95,269.17,-40.92,165.01,231291837,32,355.2
1346,276.57,-1.91,203.96,-41.05,164.9,231326971.7,32,355.4
1347,211.59,-1.87,138.68,-41.17,165.32,231362101.5,32,355.5
1348,146.62,-1.83,73.46,-41.31,164.39,231397211.7,32,355.5
1349,81.66,-1.79,8.22,-41.44,165.21,231432303.8,32,355.6
1350,16.69,-1.75,302.96,-41.57,165.43,231467388.5,32,355.7
1351,311.73,-1.71,237.72,-41.73,164.56,231502450.3,32,355.9
1352,246.76,-1.67,172.5,-41.8,165.58,231537500,32,355.9
1353,181.79,-1.63,107.23,-41.96,164.99,231572536.1,32,356
1354,116.83,-1.59,42.02,-42.08,164.53,231607550.6,32,356.1
1355,51.87,-1.55,336.77,-42.21,165.6,231642552.6,32,356.2
1356,346.9,-1.51,271.51,-42.36,164.98,231677541.8,32,356.2
1357,281.94,-1.47,206.3,-42.49,164.77,231712505.8,32,356.4
1358,216.97,-1.43,141.02,-42.6,165.33,231747464.1,32,356.5
1359,152.01,-1.4,75.8,-42.75,164.39,231782402.1,32,356.6
1360,87.05,-1.36,10.56,-42.88,165.12,231817320.7,32,356.6
1361,22.08,-1.32,305.3,-43.01,165.44,231852230.8,32,356.7
1362,317.13,-1.28,240.06,-43.17,164.52,231887118.2,32,356.9
1363,252.16,-1.24,174.85,-43.24,165.49,231921990.9,32,357
1364,187.2,-1.2,109.58,-43.4,164.98,231956849.7,32,357
1365,122.24,-1.16,44.37,-43.53,164.41,231991686.1,32,357.1
1366,57.28,-1.12,339.12,-43.66,165.52,232026508,32,357.2
1367,352.32,-1.08,273.86,-43.8,164.95,232061317,32,357.4
1368,287.37,-1.04,208.65,-43.94,164.64,232096099.7,32,357.4
1369,222.4,-1,143.38,-44.04,165.31,232130875.5,32,357.5
1370,157.45,-0.96,78.15,-44.2,164.38,232165630.6,32,357.6
1371,92.49,-0.92,12.92,-44.32,165,232200364.6,32,357.6
1372,27.53,-0.89,307.66,-44.45,165.41,232235089.2,32,357.7
1373,322.57,-0.85,242.42,-44.62,164.47,232269791,32,357.9
1374,257.62,-0.81,177.21,-44.69,165.37,232304475.5,32,358
1375,192.66,-0.77,111.94,-44.84,164.94,232339146.2,32,358
1376,127.71,-0.73,46.73,-44.97,164.29,232373793.4,32,358.1
1377,62.76,-0.69,341.48,-45.11,165.41,232408424.5,32,358.2
1378,357.79,-0.65,276.23,-45.25,164.91,232443042.7,32,358.4
1379,292.85,-0.61,211.02,-45.39,164.5,232477633.7,32,358.4
1380,227.89,-0.57,145.75,-45.49,165.27,232512216.5,32,358.5
1381,162.93,-0.53,80.52,-45.64,164.35,232546778.4,32,358.6
1382,97.99,-0.49,15.28,-45.77,164.85,232581318,32,358.7
1383,33.03,-0.46,310.03,-45.9,165.36,232615846.9,32,358.7
1384,328.07,-0.42,244.78,-46.06,164.4,232650353.2,32,358.9
1385,263.12,-0.38,179.58,-46.14,165.22,232684839.7,32,359
1386,198.17,-0.34,114.31,-46.29,164.88,232719312.4,32,359.1
1387,133.22,-0.3,49.1,-46.42,164.15,232753760.9,32,359.1
1388,68.27,-0.26,343.85,-46.55,165.28,232788191.6,32,359.2
1389,3.31,-0.22,278.59,-46.69,164.85,232822609.1,32,359.4
1390,298.37,-0.18,213.38,-46.83,164.36,232856998.6,32,359.5
1391,233.42,-0.14,148.11,-46.93,165.21,232891378.7,32,359.5
1392,168.46,-0.1,82.88,-47.1,164.32,232925737.5,32,359.6
1393,103.52,-0.07,17.65,-47.22,164.7,232960072.9,32,359.7
1394,38.56,-0.03,312.39,-47.35,165.29,232994396.5,32,359.9
1395,333.61,0.01,247.14,-47.5,164.33,233028697.5,32,359.9
1396,268.66,0.05,181.94,-47.59,165.04,233062976.4,32,360
1397,203.71,0.09,116.66,-47.73,164.81,233097241.5,33,0.1
1398,138.76,0.13,51.45,-47.86,164.01,233131481.8,33,0.2
1399,73.82,0.17,346.2,-48,165.14,233165702.7,33,0.2
1400,8.86,0.21,280.94,-48.13,164.8,233199910.3,33,0.4
1401,303.92,0.25,215.73,-48.27,164.23,233234089.1,33,0.5
1402,238.97,0.28,150.46,-48.36,165.16,233268257,33,0.5
1403,174.02,0.32,85.22,-48.52,164.3,233302403.6,33,0.6
1404,109.07,0.36,19.99,-48.64,164.54,233336525.4,33,0.7
1405,44.12,0.4,314.73,-48.77,165.23,233370634.2,33,0.9
1406,339.17,0.44,249.48,-48.92,164.28,233404720.4,33,0.9
1407,274.23,0.48,184.27,-49.01,164.86,233438782.4,33,1
1408,209.27,0.52,118.99,-49.15,164.74,233472830.4,33,1.1
1409,144.33,0.56,53.78,-49.28,163.9,233506853,33,1.2
1410,79.39,0.59,348.52,-49.42,165,233540854.7,33,1.2
1411,14.43,0.63,283.26,-49.55,164.75,233574842.6,33,1.4
1412,309.49,0.67,218.04,-49.69,164.12,233608801.1,33,1.5
1413,244.54,0.71,152.78,-49.78,165.12,233642747.3,33,1.6
1414,179.59,0.75,87.53,-49.94,164.31,233676672,33,1.6
1415,114.64,0.79,22.29,-50.06,164.41,233710570.8,33,1.7
1416,49.69,0.83,317.03,-50.19,165.18,233744455.2,33,1.9
1417,344.74,0.87,251.77,-50.34,164.26,233778317.2,33,2
1418,279.8,0.9,186.56,-50.44,164.7,233812152.8,33,2
1419,214.84,0.94,121.27,-50.57,164.7,233845974.3,33,2.1
1420,149.9,0.98,56.05,-50.7,163.82,233879769.9,33,2.2
1421,84.96,1.02,350.79,-50.84,164.88,233913542.9,33,2.4
1422,20,1.06,285.53,-50.96,164.73,233947301.7,33,2.4
1423,315.07,1.1,220.3,-51.11,164.03,233981030.3,33,2.5
1424,250.11,1.14,155.04,-51.18,165.12,234014745.1,33,2.6
1425,185.16,1.17,89.78,-51.34,164.37,234048438.1,33,2.7
1426,120.22,1.21,24.55,-51.46,164.32,234082104.2,33,2.7
1427,55.27,1.25,319.28,-51.59,165.18,234115754.5,33,2.9
1428,350.32,1.29,254.01,-51.74,164.29,234149382.4,33,3
1429,285.38,1.33,188.8,-51.84,164.6,234182982.2,33,3
1430,220.42,1.37,123.5,-51.97,164.72,234216567.6,33,3.1
1431,155.48,1.41,58.28,-52.1,163.82,234250126.5,33,3.2
1432,90.54,1.44,353.01,-52.23,164.84,234283661.4,33,3.4
1433,25.58,1.48,287.74,-52.36,164.78,234317181.5,33,3.4
1434,320.64,1.52,222.5,-52.51,164,234350670.9,33,3.5
1435,255.69,1.56,157.25,-52.58,165.16,234384144.5,33,3.6
1436,190.74,1.6,91.98,-52.73,164.49,234417596.2,33,3.7
1437,125.8,1.64,26.74,-52.85,164.3,234451020,33,3.7
1438,60.85,1.67,321.47,-52.98,165.24,234484426.5,33,3.9
1439,355.89,1.71,256.2,-53.12,164.39,234517810.7,33,4
1440,290.96,1.75,190.98,-53.23,164.56,234551165.2,33,4.1
1441,226,1.79,125.67,-53.35,164.81,234584504.7,33,4.1
1442,161.06,1.83,60.45,-53.49,163.89,234617817.4,33,4.2
1443,96.12,1.87,355.17,-53.61,164.85,234651104.6,33,4.4
1444,31.16,1.9,289.9,-53.74,164.9,234684376.5,33,4.5
1445,326.22,1.94,224.65,-53.88,164.04,234717617.1,33,4.5
1446,261.27,1.98,159.4,-53.95,165.23,234750839.7,33,4.5
1447,196.32,2.02,94.12,-54.11,164.63,234784040.3,33,4.7
1448,131.38,2.06,28.88,-54.22,164.3,234817212.2,33,4.8
1449,66.43,2.1,323.6,-54.35,165.31,234850364.9,33,4.8
1450,1.48,2.13,258.32,-54.48,164.52,234883495.5,33,4.9
1451,296.54,2.17,193.1,-54.6,164.55,234916595,33,5
1452,231.59,2.21,127.78,-54.72,164.94,234949678.9,33,5.2
1453,166.65,2.25,62.55,-54.85,164.01,234982735.7,33,5.2
1454,101.71,2.29,357.27,-54.98,164.89,235015765.5,33,5.3
1455,36.75,2.32,291.99,-55.1,165.05,235048779.2,33,5.4
1456,331.81,2.36,226.73,-55.25,164.11,235081761.6,33,5.5
1457,266.87,2.4,161.48,-55.32,165.28,235114723.6,33,5.5
1458,201.92,2.44,96.19,-55.47,164.76,235147663.4,33,5.7
1459,136.98,2.48,30.95,-55.58,164.3,235180573.6,33,5.8
1460,72.03,2.51,325.66,-55.71,165.38,235213463,33,5.8
1461,7.08,2.55,260.38,-55.84,164.64,235246330.4,33,5.9
1462,302.14,2.59,195.15,-55.96,164.54,235279165.2,33,6
1463,237.19,2.63,129.82,-56.07,165.06,235311984.1,33,6.2
1464,172.25,2.67,64.58,-56.21,164.13,235344775.3,33,6.2
1465,107.31,2.7,359.29,-56.33,164.93,235377538.2,33,6.3
1466,42.36,2.74,294.01,-56.45,165.18,235410284.3,33,6.4
1467,337.42,2.78,228.73,-56.6,164.18,235442998.9,33,6.5
1468,272.47,2.82,163.49,-56.67,165.31,235475690.9,33,6.5
1469,207.59,2.86,98.24,-56.82,148.13,235508329.6,33,6.7
1470,142.77,2.89,33.13,-56.93,147.55,235540906,33,6.8
1471,77.96,2.93,327.96,-57.06,148.67,235573459.9,33,6.9
1472,13.13,2.97,262.79,-57.19,148.01,235605991.8,33,6.9
1473,308.33,3.01,197.67,-57.31,147.77,235638490.1,33,7
1474,243.5,3.05,132.47,-57.42,148.43,235670971.6,33,7.1
1475,178.69,3.08,67.34,-57.56,147.52,235703425.2,33,7.3
1476,113.88,3.12,2.18,-57.68,148.17,235735849.1,33,7.3
1477,49.05,3.16,297.01,-57.8,148.56,235768255.4,33,7.4
1478,344.24,3.2,231.84,-57.95,147.51,235800630.4,33,7.5
1479,279.43,3.23,166.73,-58.02,148.53,235832980.1,33,7.6
1480,214.61,3.27,101.53,-58.17,148.21,235865307.6,33,7.6
1481,149.8,3.31,36.41,-58.28,147.48,235897604.1,33,7.8
1482,84.99,3.35,331.23,-58.41,148.63,235929875.8,33,7.9
1483,20.17,3.38,266.06,-58.53,148.08,235962126.1,33,8
1484,315.36,3.42,200.93,-58.66,147.67,235994341.7,33,8
1485,250.55,3.46,135.73,-58.76,148.48,236026539.4,33,8.1
1486,185.73,3.5,70.59,-58.9,147.61,236058709.2,33,8.3
1487,120.93,3.53,5.42,-59.02,148.06,236090848.1,33,8.3
1488,56.11,3.57,300.24,-59.14,148.6,236122968.3,33,8.4
1489,351.3,3.61,235.07,-59.28,147.54,236155058,33,8.5
1490,286.49,3.65,169.95,-59.36,148.4,236187119.5,33,8.6
1491,221.67,3.68,104.74,-59.5,148.22,236219159.2,33,8.6
1492,156.87,3.72,39.62,-59.62,147.39,236251167.4,33,8.8
1493,92.06,3.76,334.42,-59.74,148.53,236283149,33,8.9
1494,27.24,3.8,269.25,-59.86,148.11,236315109.5,33,8.9
1495,322.44,3.83,204.11,-60,147.56,236347034.4,33,8.9
1496,257.63,3.87,138.91,-60.08,148.5,236378940.1,33,9.1
1497,192.82,3.91,73.74,-60.23,147.69,236410818.2,33,9.2
1498,128.02,3.95,8.57,-60.34,147.93,236442664.1,33,9.3
1499,63.2,3.98,303.39,-60.46,148.61,236474490.2,33,9.3
1500,358.39,4.02,238.2,-60.59,147.56,236506286.3,33,9.4
1501,293.68,4.06,173.17,-60.69,124.18,236538008,33,9.6
1502,229.06,4.09,108.12,-60.82,124.14,236569657.3,33,9.7
1503,164.46,4.13,43.21,-60.94,123.24,236601266.7,33,9.7
1504,99.89,4.17,338.23,-61.06,124.36,236632836.1,33,9.8
1505,35.33,4.21,273.29,-61.18,124.11,236664377.9,33,9.9
1506,330.8,4.24,208.4,-61.32,120.96,236695869.9,33,10.1
1507,266.3,4.28,143.52,-61.4,122.05,236727324.8,33,10.1
1508,201.83,4.32,78.67,-61.54,121.36,236758737.6,33,10.2
1509,137.4,4.35,13.86,-61.65,121.27,236790106,33,10.3
1510,72.99,4.39,309.06,-61.77,122.15,236821435.7,33,10.3
1511,8.6,4.43,244.28,-61.9,121.19,236852726.3,33,10.4
1512,304.25,4.46,179.59,-62,121.51,236883971.9,33,10.5
1513,239.9,4.5,114.8,-62.12,121.75,236915186.4,33,10.7
1514,175.6,4.54,50.17,-62.24,120.81,236946350.7,33,10.7
1515,111.34,4.57,345.48,-62.36,121.79,236977472.1,33,10.8
1516,47.09,4.61,280.84,-62.47,121.85,237008558.8,33,10.9
1517,342.87,4.65,216.24,-62.61,120.91,237039598.6,33,11
1518,278.68,4.68,151.68,-62.68,122.13,237070602.9,33,11
1519,214.51,4.72,87.09,-62.82,121.66,237101567.9,33,11.2
1520,150.37,4.76,22.59,-62.92,121.15,237132489.7,33,11.3
1521,86.25,4.79,318.05,-63.04,122.26,237163373.9,33,11.4
1522,22.14,4.83,253.55,-63.16,121.51,237194221.8,33,11.4
1523,318.08,4.87,189.12,-63.28,121.34,237225021.5,33,11.5
1524,254.03,4.9,124.62,-63.38,121.98,237255788.6,33,11.7
1525,190.03,4.94,60.25,-63.51,121.1,237286506.6,33,11.7
1526,126.05,4.98,355.85,-63.62,121.7,237317181.2,33,11.8
1527,62.09,5.01,291.48,-63.73,122.16,237347820.7,33,11.9
1528,358.17,5.05,227.14,-63.86,121.05,237378414.9,33,12
1529,294.27,5.08,162.89,-63.94,121.97,237408965.7,33,12
1530,230.39,5.12,98.55,-64.07,121.83,237439482.4,33,12.1
1531,166.55,5.16,34.35,-64.18,120.95,237469952.6,33,12.2
1532,102.74,5.19,330.08,-64.3,122.1,237500378.8,33,12.3
1533,38.96,5.23,265.88,-64.41,121.76,237530767,33,12.3
1534,335.2,5.27,201.72,-64.54,121.1,237561110,33,12.5
1535,271.47,5.3,137.56,-64.61,122.15,237591414.3,33,12.6
1536,207.77,5.34,73.43,-64.75,121.48,237621676.7,33,12.6
1537,144.1,5.37,9.35,-64.85,121.34,237651892.5,33,12.7
1538,80.45,5.41,305.26,-64.96,122.25,237682071.6,33,12.8
1539,16.73,5.45,241.1,-65.09,145.15,237712255.4,33,13
1540,312.94,5.48,176.93,-65.19,145.38,237742446.7,33,13
1541,249.13,5.52,112.63,-65.3,145.73,237772615.4,33,13.1
1542,185.33,5.55,48.45,-65.41,144.81,237802751.7,33,13.2
1543,121.54,5.59,344.19,-65.52,145.69,237832855.1,33,13.3
1544,57.73,5.62,279.95,-65.62,145.89,237862936.7,33,13.3
1545,353.94,5.66,215.72,-65.75,144.85,237892982.4,33,13.4
1546,290.14,5.7,151.53,-65.82,145.99,237923000.4,33,13.6
1547,226.34,5.73,87.25,-65.95,145.69,237952991.6,33,13.6
1548,162.55,5.77,23.07,-66.05,144.95,237982948.2,33,13.7
1549,98.76,5.8,318.8,-66.15,146.11,238012876.7,33,13.8
1550,34.95,5.84,254.55,-66.26,145.53,238042779.7,33,13.9
1551,331.17,5.88,190.35,-66.38,145.1,238072645,33,13.9
1552,267.37,5.91,126.07,-66.46,145.97,238102487.7,33,14.1
1553,203.58,5.95,61.83,-66.59,145.18,238132299.9,33,14.2
1554,139.79,5.98,357.58,-66.68,145.41,238162077.2,33,14.2
1555,75.99,6.02,293.32,-66.78,146.11,238191831.7,33,14.2
1556,12.2,6.05,229.06,-66.9,145.04,238221553.8,33,14.4
1557,308.41,6.09,164.87,-66.99,145.64,238251242.1,33,14.5
1558,244.61,6.12,100.54,-67.09,145.76,238280905.9,33,14.5
1559,180.82,6.16,36.36,-67.2,144.81,238310536.1,33,14.6
1560,117.04,6.2,332.06,-67.3,145.87,238340134,33,14.7
1561,53.24,6.23,267.8,-67.4,145.81,238369708.6,33,14.9
1562,349.46,6.27,203.55,-67.52,144.93,238399245.5,33,14.9
1563,285.67,6.3,139.31,-67.58,146.12,238428756.2,33,15
1564,221.87,6.34,75.01,-67.71,145.65,238458238.4,33,15.1
1565,158.09,6.37,10.79,-67.79,145.16,238487685.2,33,15.2
1566,94.3,6.41,306.5,-67.89,146.25,238517105.1,33,15.2
1567,30.5,6.44,242.21,-68,145.45,238546496.1,33,15.3
1568,326.72,6.48,177.99,-68.1,145.34,238575849.4,33,15.5
1569,262.93,6.52,113.66,-68.18,145.97,238605178.9,33,15.5
1570,199.14,6.55,49.42,-68.3,145.11,238634476,33,15.6
1571,135.36,6.59,345.11,-68.38,145.7,238663737.8,33,15.7
1572,71.56,6.62,280.83,-68.48,146.17,238692976.2,33,15.8
1573,7.78,6.66,216.53,-68.59,145.03,238722179.2,33,15.8
1574,304,6.69,152.31,-68.66,145.95,238751350,33,16
1575,240.2,6.73,87.95,-68.77,145.87,238780494.1,33,16.1
1576,176.42,6.76,23.74,-68.86,144.96,238809602.9,33,16.2
1577,112.64,6.8,319.4,-68.96,146.1,238838679.9,33,16.2
1578,48.85,6.83,255.1,-69.05,145.77,238867731.2,33,16.3
1579,345.07,6.87,190.83,-69.16,145.08,238896743.6,33,16.4
1580,281.29,6.9,126.52,-69.21,146.14,238925730.1,33,16.4
1581,217.5,6.94,62.21,-69.33,145.52,238954686.1,33,16.5
1582,153.72,6.97,357.93,-69.41,145.34,238983605.4,33,16.6
1583,89.93,7.01,293.6,-69.5,146.26,239012498.9,33,16.8
1584,26.14,7.04,229.27,-69.6,145.28,239041360.4,33,16.8
1585,322.37,7.08,165.02,-69.68,145.53,239070184.7,33,16.9
1586,258.58,7.11,100.63,-69.76,145.92,239098983.5,33,17
1587,194.8,7.15,36.38,-69.87,144.99,239127748.1,33,17.1
1588,131.03,7.18,332.02,-69.95,145.87,239156477.3,33,17.1
1589,67.23,7.22,267.7,-70.03,146.08,239185182.2,33,17.2
1590,3.46,7.25,203.37,-70.14,145.02,239213849,33,17.4
1591,299.68,7.29,139.11,-70.19,146.14,239242485.2,33,17.4
1592,235.89,7.32,74.72,-70.29,145.9,239271092.7,33,17.5
1593,172.12,7.36,10.47,-70.37,145.12,239299663.3,33,17.6
1594,108.34,7.39,306.09,-70.45,146.28,239328203.1,33,17.7
1595,44.55,7.43,241.75,-70.54,145.69,239356714.3,33,17.7
1596,340.79,7.46,177.45,-70.63,145.25,239385185.9,33,17.9
1597,277,7.5,113.08,-70.68,146.13,239413631.4,33,18
1598,213.22,7.53,48.74,-70.79,145.38,239442044.3,33,18.1
1599,149.45,7.57,344.39,-70.86,145.57,239470419.7,33,18.1
1600,85.67,7.6,280.03,-70.93,146.29,239498769.7,33,18.2
1601,21.89,7.64,215.66,-71.03,145.18,239527084.7,33,18.3
1602,318.12,7.67,151.39,-71.09,145.78,239555363.4,33,18.4
1603,254.34,7.7,86.94,-71.17,145.95,239583614.9,33,18.4
1604,190.56,7.74,22.67,-71.25,144.98,239611830.5,33,18.5
1605,126.79,7.77,318.25,-71.32,146.05,239640011,33,18.7
1606,63.01,7.81,253.89,-71.4,145.99,239668165.5,33,18.7
1607,359.24,7.84,189.53,-71.49,145.09,239696280,33,18.8
1608,295.46,7.88,125.21,-71.53,146.26,239724365.2,33,18.9
1609,231.68,7.91,60.78,-71.62,145.85,239752419.5,33,19
1610,167.92,7.95,356.48,-71.68,145.3,239780435.9,33,19
1611,104.14,7.98,292.07,-71.75,146.39,239808422.7,33,19.1
1612,40.36,8.02,227.67,-71.83,145.58,239836378,33,19.3
1613,336.6,8.05,163.34,-71.9,145.46,239864293.5,33,19.4
1614,272.82,8.08,98.9,-71.95,146.12,239892182,33,19.4
1615,209.04,8.12,34.55,-72.04,145.28,239920035.7,33,19.5
1616,145.28,8.15,330.14,-72.09,145.85,239947851.6,33,19.6
1617,81.5,8.19,265.74,-72.16,146.33,239975641.5,33,19.6
1618,17.73,8.22,201.32,-72.24,145.17,240003393.8,33,19.8
1619,313.96,8.26,137.01,-72.28,146.07,240031111.2,33,19.8
1620,250.19,8.29,72.52,-72.35,146.05,240058799.4,33,19.9
1621,186.42,8.32,8.22,-72.42,145.1,240086450.2,33,19.9
1622,122.65,8.36,303.75,-72.47,146.24,240114066.4,33,20.1
1623,58.88,8.39,239.34,-72.54,145.92,240141654.3,33,20.2
1624,355.12,8.43,174.94,-72.61,145.21,240169201,33,20.3
1625,291.35,8.46,110.55,-72.64,146.27,240196718.8,33,20.3
1626,227.57,8.49,46.1,-72.72,145.7,240224203.8,33,20.4
1627,163.81,8.53,341.72,-72.76,145.45,240251649.9,33,20.6
1628,100.04,8.56,277.28,-72.81,146.39,240279067.4,33,20.6
1629,36.27,8.6,212.83,-72.88,145.41,240306450.6,33,20.7
1630,332.51,8.63,148.47,-72.93,145.64,240333794.3,33,20.8
1631,268.74,8.66,83.97,-72.97,146.07,240361109.7,33,20.9
1632,204.97,8.7,19.61,-73.04,145.14,240388388.7,33,20.9
1633,141.21,8.73,315.13,-73.08,146.01,240415629.7,33,21
1634,77.44,8.77,250.69,-73.13,146.24,240442843.8,33,21.2
1635,13.67,8.8,186.24,-73.19,145.15,240470017.8,33,21.3
1636,309.91,8.83,121.89,-73.21,146.24,240497158.3,33,21.3
1637,246.14,8.87,57.36,-73.27,146.07,240524267.5,33,21.3
1638,182.38,8.9,353.03,-73.32,145.23,240551337.7,33,21.5
1639,118.62,8.94,288.52,-73.35,146.38,240578374.3,33,21.5
1640,54.85,8.97,224.07,-73.4,145.81,240605379.6,33,21.6
1641,351.1,9,159.65,-73.45,145.34,240632343.1,33,21.7
1642,287.34,9.04,95.19,-73.47,146.24,240659277.4,33,21.8
1643,223.58,9.07,30.73,-73.53,145.53,240686177,33,21.8
1644,159.82,9.1,326.29,-73.55,145.66,240713036.9,33,22
1645,96.06,9.14,261.81,-73.59,146.4,240739868.7,33,22.1
1646,32.29,9.17,197.33,-73.64,145.29,240766663.4,33,22.2
1647,328.54,9.2,132.96,-73.67,145.85,240793419.5,33,22.2
1648,264.78,9.24,68.41,-73.69,146.09,240820145.6,33,22.3
1649,201.02,9.27,4.04,-73.74,145.1,240846834.1,33,22.4
1650,137.27,9.31,299.51,-73.76,146.15,240873484.7,33,22.4
1651,73.5,9.34,235.05,-73.79,146.12,240900106.8,33,22.6
1652,9.75,9.37,170.57,-73.83,145.19,240926687,33,22.7
1653,305.99,9.41,106.18,-73.84,146.33,240953234.8,33,22.8
1654,242.23,9.44,41.63,-73.88,146,240979749.6,33,22.8
1655,178.48,9.47,337.26,-73.9,145.37,241006224.5,33,22.9
1656,114.72,9.51,272.74,-73.92,146.46,241032666.9,33,23
1657,50.96,9.54,208.25,-73.95,145.67,241059075.6,33,23.1
1658,347.22,9.57,143.82,-73.98,145.51,241085442.3,33,23.1
1659,283.46,9.61,79.32,-73.97,146.22,241111779.3,33,23.2
1660,219.7,9.64,14.85,-74.02,145.4,241138080,33,23.4
1661,155.96,9.67,310.37,-74.02,145.91,241164340.3,33,23.4
1662,92.19,9.71,245.88,-74.04,146.42,241190572,33,23.5
1663,28.44,9.74,181.37,-74.06,145.26,241216764.3,33,23.6
1664,324.69,9.77,116.99,-74.07,146.09,241242919,33,23.7
